Alcohol,Marijuana,Heroin,Cocaine,Age,Sex,Race,State,Highest_Year_Education_Before_Prison
2,2,0,2,39,Female, Black (NH),VA,8
2,0,0,0,34,Male, White (NH),OH,12
2,0,0,0,35,Male, White (NH),SC,10
2,1,0,0,27,Female, White (NH),OK,8
2,0,0,0,31,Male, Hispanic,CT,8
1,2,1,1,40,Female, White (NH),MI,6
2,1,0,0,32,Male, Hispanic,NY,9
2,0,0,0,23,Male, White (NH),WV,9
1,0,0,0,46,Male, Hispanic,CA,7
1,1,2,2,36,Male, Hispanic,CO,8
1,2,1,2,20,Female, White (NH),AZ,12
2,0,0,0,35,Male, Black (NH),TX,9
2,1,1,2,25,Female, White (NH),PA,10
2,0,0,0,28,Female, 2+ Races (NH),CT,12
2,2,0,2,38,Female, White (NH),VA,9
1,0,0,0,47,Male, White (NH),LA,12
1,0,0,0,30,Male, Black (NH),WA,10
2,2,0,1,39,Male, Black (NH),FL,10
2,0,0,0,55,Male, White (NH),TX,11
1,0,0,0,35,Male, White (NH),PA,13
2,0,0,0,20,Male, White (NH),KS,12
0,0,0,0,43,Male, Hispanic,VA,6
0,0,0,0,28,Female, White (NH),CA,10
2,0,0,0,34,Male, Uncategorized - Missing,DC,9
2,0,0,0,48,Male, Hispanic,TX,4
2,0,0,0,34,Male, White (NH),TX,18
0,1,1,2,44,Male, White (NH),TN,10
2,2,0,0,59,Female, White (NH),NV,13
1,0,0,0,38,Male, Hispanic,OR,7
2,0,0,0,28,Male, Hispanic,CO,9
1,2,1,2,45,Female, Black (NH),VA,9
2,0,0,0,51,Female, White (NH),FL,13
2,0,0,0,41,Male, White (NH),PA,12
2,0,0,0,73,Male, White (NH),PA,12
0,0,0,0,40,Male, White (NH),TX,9
2,0,0,0,51,Male, White (NH),MO,12
0,1,0,0,31,Male, Black (NH),MS,9
1,0,0,0,61,Male, White (NH),PA,12
2,0,0,0,26,Male, 2+ Races (NH),NY,10
2,2,0,1,35,Female, White (NH),IL,13
2,0,0,0,21,Male, Black (NH),LA,10
2,2,0,1,51,Male, White (NH),GA,16
2,2,0,2,59,Female, White (NH),KY,15
2,1,0,1,55,Male, White (NH),OH,11
2,0,0,0,46,Female, Uncategorized - Missing,GA,14
1,2,0,2,34,Female, White (NH),WV,9
2,0,0,0,27,Male, Black (NH),FL,11
2,0,0,0,68,Female, White (NH),IL,12
2,0,0,0,40,Male, Black (NH),CA,15
1,0,0,0,46,Male, 2+ Races (NH),NJ,13
2,0,0,0,43,Male, Black (NH),TN,12
1,2,2,1,39,Female, White (NH),OH,9
2,0,0,0,26,Male, Uncategorized - Missing,MI,12
0,1,0,0,26,Male, 2+ Races (NH),GA,11
2,0,0,0,39,Female, White (NH),PA,8
2,0,0,0,24,Male, 2+ Races (NH),OH,10
2,0,0,0,69,Male, 2+ Races (NH),HI,18
0,0,0,0,46,Female, Black (NH),AL,12
0,0,0,0,47,Male, Black (NH),GA,2
1,2,0,1,54,Male, Black (NH),WV,16
2,1,0,0,22,Female, White (NH),GA,8
2,0,0,0,48,Male, White (NH),OR,15
1,0,0,0,33,Male, Hispanic,NC,6
2,0,0,0,71,Male, Hispanic,NY,99
2,0,0,0,41,Male, Black (NH),VA,12
2,0,0,0,48,Female, 2+ Races (NH),SC,11
2,2,0,2,40,Male, 2+ Races (NH),TX,13
2,1,0,0,30,Male, Black (NH),TX,11
2,0,0,0,38,Male, Hispanic,NY,8
1,0,0,0,40,Male, Hispanic,LA,13
2,1,2,0,36,Male, Hispanic,NY,7
1,0,0,0,22,Male, Black (NH),OH,2
2,0,0,0,42,Male, Hispanic,LA,9
2,0,0,0,33,Male, White (NH),NJ,12
0,0,1,0,47,Male, American Indian/Alaska Native (NH),AZ,11
2,0,0,0,59,Male, White (NH),AK,14
2,0,0,0,33,Male, Black (NH),GA,12
2,0,0,0,28,Male, White (NH),NY,10
2,0,0,0,22,Male, White (NH),CT,11
2,0,0,0,39,Male, White (NH),PA,10
2,2,0,1,34,Male, White (NH),TX,12
2,2,2,2,41,Male, White (NH),MI,9
1,1,2,2,31,Female, 2+ Races (NH),WI,8
2,0,0,0,46,Male, Black (NH),CA,11
2,2,0,2,29,Female, White (NH),OH,11
2,0,0,0,30,Female, White (NH),NC,12
2,0,0,0,34,Male, White (NH),MO,12
1,0,0,0,38,Male, White (NH),PA,9
0,1,0,0,30,Male, Black (NH),TX,9
2,0,0,0,56,Male, Black (NH),CA,12
1,1,0,1,52,Male, White (NH),SC,9
2,1,0,0,43,Male, Black (NH),IL,8
-1,0,0,0,43,Male, Black (NH),VA,11
0,0,0,0,52,Male, Black (NH),IL,12
2,0,0,0,34,Female, White (NH),MI,10
2,0,0,0,26,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),CA,8
2,0,0,0,50,Male, Black (NH),FL,9
2,2,2,1,64,Male, Black (NH),VA,11
2,1,2,2,26,Male, Hispanic,TX,8
2,0,0,0,45,Male, Hispanic,NY,9
1,1,0,0,23,Male, Hispanic,TX,12
2,0,0,0,30,Female, White (NH),MO,10
1,1,0,2,20,Male, Black (NH),OH,11
2,2,2,2,35,Male, Hispanic,FL,14
2,0,0,0,30,Male, 2+ Races (NH),OH,11
2,1,0,2,28,Male, American Indian/Alaska Native (NH),SD,9
1,0,0,0,32,Male, White (NH),IN,12
1,2,0,0,52,Female, Black (NH),AR,8
2,0,0,0,48,Male, Black (NH),NC,13
0,0,0,0,42,Male, Hispanic,AL,12
2,0,0,0,50,Male, Hispanic,OH,14
2,1,2,2,22,Female, White (NH),SD,12
0,0,0,0,48,Male, Hispanic,TX,10
2,0,0,0,24,Male, Black (NH),NY,11
2,0,0,0,32,Male, 2+ Races (NH),CT,14
1,0,0,0,21,Male, Hispanic,TX,12
2,0,0,0,40,Male, White (NH),KY,13
1,0,0,0,59,Male, White (NH),MI,18
2,2,0,1,36,Male, White (NH),GA,10
1,0,0,0,26,Female, Hispanic,MA,10
2,1,0,0,21,Male, Hispanic,TX,10
0,2,1,2,65,Male, Uncategorized - Missing,NY,18
2,1,0,0,24,Female, Uncategorized - Missing,PA,9
0,0,0,0,24,Male, Hispanic,TX,9
2,0,0,0,52,Male, Hispanic,AZ,8
2,0,0,0,54,Male, Black (NH),MI,10
0,0,0,0,51,Male, Black (NH),VA,11
2,2,0,1,36,Male, Hispanic,TX,10
2,2,1,2,26,Male, White (NH),IL,14
2,1,0,0,32,Male, Black (NH),TX,10
2,0,0,0,45,Male, Black (NH),NJ,8
2,1,0,0,42,Male, Uncategorized - Missing,GA,11
2,2,0,0,46,Female, White (NH),FL,12
2,0,0,0,40,Male, Hispanic,CO,6
2,2,2,2,38,Male, White (NH),TN,12
2,0,0,0,59,Female, White (NH),MO,14
2,0,0,0,33,Male, White (NH),MO,12
2,0,0,0,49,Female, Hispanic,TX,6
1,0,0,0,38,Male, Hispanic,TN,0
2,2,2,2,32,Female, White (NH),MO,8
2,0,0,0,34,Male, Hispanic,WA,99
2,2,1,2,32,Female, White (NH),SC,9
1,1,2,2,32,Male, White (NH),MI,8
2,0,0,0,28,Male, White (NH),PA,11
1,1,0,1,54,Male, 2+ Races (NH),VA,12
2,0,0,0,35,Male, Black (NH),WI,12
2,2,2,2,34,Male, White (NH),FL,11
2,0,0,0,40,Female, Black (NH),MS,14
2,1,1,1,60,Female, White (NH),TN,12
2,2,1,0,28,Female, White (NH),OH,16
2,0,0,0,60,Male, Black (NH),SC,10
1,0,0,0,60,Male, Black (NH),IL,8
2,0,0,0,29,Male, Hispanic,TX,9
2,2,1,2,33,Male, 2+ Races (NH),PA,14
2,0,0,0,39,Male, Hispanic,MO,9
1,0,0,0,35,Male, White (NH),OH,9
1,2,2,1,48,Female, 2+ Races (NH),CT,11
2,1,0,0,24,Male, Black (NH),IL,10
2,1,0,2,21,Male, White (NH),AR,11
1,2,1,2,37,Female, White (NH),PA,10
2,0,0,0,26,Male, Black (NH),OH,10
2,2,1,0,68,Female, White (NH),CA,10
1,0,0,0,40,Male, White (NH),VA,9
2,2,0,0,18,Male, Black (NH),OH,11
0,0,0,0,50,Male, Black (NH),MI,12
1,0,0,0,56,Male, Hispanic,CO,10
1,0,0,0,45,Male, Black (NH),IL,14
1,0,0,0,42,Male, White (NH),IN,12
2,0,0,0,40,Male, 2+ Races (NH),MI,12
1,0,0,0,33,Male, White (NH),FL,8
2,0,0,0,42,Male, Hispanic,TX,12
2,2,2,2,30,Male, White (NH),OH,12
0,0,0,0,26,Male, Hispanic,VA,12
2,0,0,0,45,Male, 2+ Races (NH),VA,11
2,1,0,2,36,Male, White (NH),TX,8
1,0,0,0,46,Male, Hispanic,TX,12
0,0,0,0,47,Male, Hispanic,NY,11
0,0,0,0,48,Male, Hispanic,CA,16
0,1,0,0,52,Male, Black (NH),GA,8
1,0,0,0,37,Male, Black (NH),IL,11
0,0,0,0,53,Male, White (NH),MI,14
1,0,0,0,56,Male, White (NH),PA,8
1,2,0,2,29,Male, Black (NH),IL,10
2,0,0,0,28,Male, 2+ Races (NH),CA,12
1,2,0,2,31,Female, American Indian/Alaska Native (NH),IA,8
2,0,0,0,38,Male, Black (NH),FL,10
2,2,1,2,41,Male, Black (NH),PA,13
2,0,0,0,49,Female, White (NH),MI,14
2,1,0,0,34,Male, American Indian/Alaska Native (NH),MN,9
2,0,0,0,23,Male, Black (NH),NY,10
2,0,0,0,55,Male, Black (NH),LA,12
2,0,0,0,25,Male, Hispanic,TX,11
2,2,1,2,40,Female, White (NH),TN,12
0,2,0,1,50,Male, White (NH),MI,6
0,0,0,0,28,Male, Black (NH),MS,12
0,0,0,0,45,Male, Black (NH),IL,9
2,0,0,0,55,Male, 2+ Races (NH),VA,12
1,2,0,1,57,Male, Black (NH),CA,11
2,0,0,0,27,Male, 2+ Races (NH),MO,10
2,0,0,0,61,Male, White (NH),CA,8
2,2,0,0,31,Female, Black (NH),AR,12
2,0,0,0,40,Male, Hispanic,IL,8
2,0,0,0,38,Male, Hispanic,CA,11
2,0,0,0,46,Male, Black (NH),NC,14
2,0,0,0,26,Male, Black (NH),PA,10
2,0,0,0,65,Male, Hispanic,NM,10
0,0,0,0,25,Male, Black (NH),GA,10
2,0,0,0,60,Male, American Indian/Alaska Native (NH),OK,9
2,0,0,0,50,Male, Hispanic,TX,8
2,0,0,0,53,Male, Black (NH),PA,9
2,0,0,0,45,Male, Hispanic,FL,12
1,1,1,2,57,Male, Hispanic,CA,10
2,1,2,2,34,Female, White (NH),IN,9
2,0,0,0,53,Male, White (NH),OH,9
2,0,0,0,28,Male, White (NH),CO,10
2,0,0,0,47,Female, Black (NH),GA,18
2,0,0,0,30,Male, 2+ Races (NH),CA,14
2,0,0,0,33,Female, Hispanic,IL,10
2,0,0,0,42,Male, Black (NH),PA,16
1,0,0,0,29,Male, 2+ Races (NH),NY,11
2,2,0,2,27,Female, White (NH),SD,10
0,0,0,0,60,Male, White (NH),WI,12
2,0,0,0,26,Male, Black (NH),PA,10
2,0,0,0,23,Male, Black (NH),TX,11
2,0,0,0,30,Male, 2+ Races (NH),NJ,12
2,2,1,1,64,Male, Black (NH),WA,9
0,0,0,0,41,Female, White (NH),UT,14
2,1,2,2,42,Male, Hispanic,VA,9
2,0,0,0,32,Male, Black (NH),NJ,12
0,0,0,0,25,Male, Black (NH),GA,12
0,0,0,0,47,Male, Uncategorized - Missing,VA,12
2,0,0,0,42,Male, Black (NH),AL,12
2,0,0,0,30,Male, Black (NH),MS,12
1,0,0,0,31,Male, Black (NH),AK,7
1,0,0,0,24,Male, Black (NH),PA,12
2,1,0,2,34,Female, White (NH),NV,11
2,0,0,0,35,Male, Black (NH),PA,10
2,2,0,1,26,Male, Hispanic,-1,10
2,0,0,0,32,Male, Hispanic,PA,10
2,0,0,0,62,Male, Hispanic,VA,14
2,2,0,2,31,Female, White (NH),TN,8
2,0,0,0,62,Female, Black (NH),LA,10
0,1,2,2,51,Male, White (NH),TX,11
2,1,0,0,32,Male, Black (NH),NC,12
2,0,0,0,29,Male, Hispanic,NM,9
1,2,0,2,29,Male, Hispanic,CO,9
1,2,0,0,28,Male, Black (NH),PA,12
2,0,0,0,51,Male, 2+ Races (NH),MN,13
2,1,0,0,24,Male, Black (NH),NC,10
1,0,0,0,48,Male, Black (NH),DC,10
1,2,0,1,34,Male, Hispanic,CT,10
0,2,0,0,34,Male, 2+ Races (NH),FL,8
2,0,0,0,31,Female, White (NH),NC,6
2,0,0,0,52,Male, White (NH),IN,9
1,0,0,0,50,Male, White (NH),WA,16
-1,1,2,2,73,Female, Black (NH),CA,14
2,0,0,0,33,Male, Black (NH),GA,13
2,0,0,0,23,Male, Hispanic,MA,8
0,1,0,0,25,Male, Black (NH),AL,12
1,0,0,0,44,Male, White (NH),PA,8
2,2,0,2,50,Male, White (NH),MO,12
1,2,2,2,37,Male, Hispanic,CA,8
0,0,0,0,41,Female, Hispanic,NM,7
1,1,0,2,36,Male, Black (NH),AL,9
1,0,0,0,47,Male, 2+ Races (NH),LA,8
2,0,0,0,53,Male, Black (NH),MO,16
0,0,0,0,47,Male, Hispanic,TX,12
2,1,0,0,33,Male, Black (NH),NJ,12
1,0,0,0,26,Male, Black (NH),MI,11
0,0,0,0,52,Female, Hispanic,WA,18
1,1,0,1,29,Male, Black (NH),NC,8
2,2,0,0,31,Male, White (NH),MS,10
2,2,0,1,40,Male, Hispanic,TX,9
2,0,0,0,65,Male, Black (NH),OR,18
2,0,0,0,44,Female, Black (NH),FL,13
1,0,0,0,50,Male, Hispanic,TX,10
0,0,0,0,22,Male, Hispanic,MO,1
2,0,0,0,37,Male, Hispanic,TX,10
0,1,0,0,37,Male, Hispanic,CO,15
2,1,0,1,34,Male, Black (NH),AR,10
2,2,1,2,23,Male, White (NH),PA,8
1,2,2,2,32,Male, White (NH),IA,9
2,0,0,0,34,Male, Hispanic,-1,9
0,0,0,0,27,Male, Black (NH),TX,10
0,0,0,0,48,Male, White (NH),TX,14
2,2,1,2,27,Male, Hispanic,CA,11
2,0,0,0,55,Male, 2+ Races (NH),GA,9
2,0,0,0,32,Male, White (NH),AL,11
2,0,0,0,52,Male, Black (NH),MD,9
1,0,0,0,47,Male, White (NH),MO,10
2,0,0,0,47,Male, White (NH),VA,16
2,1,0,0,31,Male, Black (NH),TX,12
2,0,0,0,36,Male, Black (NH),IL,13
1,1,1,2,51,Male, White (NH),VA,6
2,1,0,2,32,Male, Hispanic,TX,8
2,0,0,0,46,Male, 2+ Races (NH),KS,18
2,0,0,0,33,Female, Black (NH),GA,11
1,1,0,0,23,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),TX,12
2,0,0,0,23,Male, Hispanic,TX,8
0,0,0,0,31,Male, Black (NH),PA,12
2,1,2,2,29,Male, Hispanic,SC,9
2,2,1,2,24,Male, White (NH),IL,8
2,0,0,0,43,Male, White (NH),MS,13
2,0,0,0,33,Male, Hispanic,TX,12
2,0,0,0,24,Male, Black (NH),NJ,12
0,2,2,2,51,Female, White (NH),IN,10
1,2,2,2,56,Male, White (NH),FL,12
2,0,0,0,24,Male, Black (NH),PA,13
2,0,0,0,42,Female, Hispanic,PR,7
2,2,2,2,47,Male, Black (NH),MO,8
0,1,1,2,49,Female, Black (NH),NC,14
2,2,2,2,51,Female, White (NH),IL,10
2,0,0,0,51,Female, White (NH),VA,14
2,0,0,0,35,Male, Black (NH),MI,12
2,0,0,0,39,Male, Hispanic,TX,9
2,2,0,1,40,Male, White (NH),NC,16
2,0,0,0,21,Male, American Indian/Alaska Native (NH),SD,10
2,0,0,0,36,Male, 2+ Races (NH),PA,10
0,0,0,0,55,Female, Hispanic,TX,13
1,0,0,0,33,Female, White (NH),OR,12
0,0,0,0,25,Male, Hispanic,KS,12
2,0,0,0,24,Female, 2+ Races (NH),OK,10
1,2,1,1,46,Male, White (NH),OH,8
2,1,0,0,42,Female, 2+ Races (NH),TX,10
2,1,0,2,38,Female, White (NH),TX,14
0,0,0,0,28,Male, Black (NH),AL,9
2,0,0,0,52,Male, Black (NH),IN,10
0,0,0,0,63,Female, American Indian/Alaska Native (NH),TN,12
0,0,0,0,19,Male, Hispanic,IL,11
2,1,0,2,28,Male, White (NH),TX,12
2,0,0,0,32,Male, Black (NH),TX,10
0,0,0,0,32,Male, Black (NH),MS,16
0,0,0,0,59,Male, 2+ Races (NH),AL,7
1,2,0,1,43,Female, Black (NH),LA,11
2,0,0,0,48,Male, Uncategorized - Missing,MA,5
1,2,0,2,26,Male, 2+ Races (NH),SD,12
1,0,0,0,43,Male, White (NH),KY,18
2,2,1,2,31,Male, White (NH),WV,12
1,0,0,0,44,Male, Black (NH),LA,8
1,1,0,0,50,Male, Black (NH),CA,12
2,0,0,0,49,Male, Hispanic,VA,99
2,2,0,2,34,Female, Hispanic,MO,13
2,1,0,1,21,Male, Hispanic,NY,10
0,0,0,0,48,Female, White (NH),TN,11
1,1,0,0,39,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),HI,9
1,1,0,0,39,Male, Black (NH),NC,12
1,2,0,1,52,Male, Black (NH),GA,12
2,0,0,0,42,Female, 2+ Races (NH),TX,14
2,0,0,0,43,Male, Hispanic,NV,11
1,0,0,0,58,Male, White (NH),TX,11
2,0,0,0,33,Male, White (NH),FL,10
2,2,2,2,53,Male, White (NH),TX,12
2,0,0,0,53,Male, Black (NH),OK,10
1,2,2,2,30,Male, 2+ Races (NH),OH,8
1,0,0,0,32,Male, White (NH),FL,8
2,0,0,0,30,Male, Black (NH),MI,8
2,2,0,2,36,Male, Hispanic,CA,12
1,1,0,2,44,Male, Black (NH),MI,13
0,0,0,0,48,Female, Black (NH),TN,12
1,0,0,0,39,Male, White (NH),OK,11
1,0,0,0,51,Male, Black (NH),IL,8
2,0,0,0,38,Female, Uncategorized - Missing,TX,16
2,0,0,0,49,Male, White (NH),TX,12
1,0,0,0,38,Male, Hispanic,CT,9
2,2,1,2,31,Female, White (NH),OH,13
1,0,0,0,35,Male, Hispanic,TX,11
0,0,0,0,58,Male, White (NH),CA,14
1,2,2,2,61,Male, Hispanic,CA,10
1,2,0,1,35,Female, White (NH),WV,7
1,1,0,2,62,Male, 2+ Races (NH),CA,12
2,2,0,0,30,Male, Hispanic,AZ,8
2,0,0,0,27,Female, Hispanic,AR,14
0,0,0,0,33,Male, Black (NH),MD,7
2,0,0,0,37,Male, Black (NH),TN,10
2,0,0,0,33,Female, 2+ Races (NH),TX,15
2,2,0,2,48,Male, White (NH),TX,10
2,2,2,2,38,Male, 2+ Races (NH),KY,12
0,0,0,0,23,Female, Hispanic,TX,12
2,0,0,0,29,Female, White (NH),VA,13
1,1,0,1,53,Male, Black (NH),NJ,9
2,0,0,0,31,Male, White (NH),TN,8
2,1,0,0,30,Male, Black (NH),PA,8
2,2,0,0,32,Male, American Indian/Alaska Native (NH),NV,12
2,0,0,0,55,Male, Hispanic,FL,12
2,0,0,0,33,Male, Hispanic,AZ,9
2,0,0,0,54,Male, White (NH),AZ,12
2,0,0,0,44,Male, White (NH),OH,10
1,2,2,1,51,Male, Hispanic,TX,10
2,0,0,0,69,Male, American Indian/Alaska Native (NH),CA,15
0,0,0,0,31,Female, Hispanic,CA,99
2,2,0,2,41,Female, 2+ Races (NH),VA,9
2,0,0,0,47,Male, Black (NH),MS,12
1,0,0,0,65,Female, 2+ Races (NH),ID,13
0,0,0,0,24,Female, Hispanic,KS,5
2,1,0,0,39,Male, Hispanic,GA,12
2,0,0,0,40,Female, White (NH),DE,10
2,0,0,0,26,Male, Black (NH),OH,11
2,0,0,0,21,Male, White (NH),IL,8
2,0,0,0,40,Female, Black (NH),GA,16
2,0,0,0,34,Male, 2+ Races (NH),MO,7
0,1,0,2,40,Male, 2+ Races (NH),TX,9
1,0,0,0,27,Male, White (NH),SD,14
2,2,1,2,29,Female, White (NH),NJ,10
0,2,0,1,45,Male, Black (NH),FL,8
0,0,0,0,46,Male, Hispanic,FL,13
2,0,0,0,56,Female, Hispanic,TX,8
2,0,0,0,47,Male, White (NH),NJ,9
1,1,0,0,36,Male, White (NH),PA,10
1,2,0,0,27,Male, Black (NH),TN,10
2,0,0,0,81,Male, White (NH),IN,8
1,1,0,2,48,Male, Black (NH),KY,10
1,0,0,0,35,Male, White (NH),TX,14
1,0,0,0,43,Male, White (NH),OH,9
2,2,1,2,30,Male, White (NH),IL,14
0,2,0,2,55,Female, White (NH),IA,7
2,0,0,0,33,Female, White (NH),SC,9
2,2,1,1,28,Male, White (NH),AK,12
0,0,0,0,45,Female, Hispanic,PA,11
2,1,0,2,31,Female, 2+ Races (NH),SC,12
2,0,0,0,21,Male, Black (NH),MI,12
2,2,1,2,36,Male, White (NH),PA,13
0,0,0,0,27,Female, White (NH),NC,8
2,0,0,0,44,Male, Black (NH),NC,16
1,0,0,0,35,Male, Black (NH),OH,10
2,0,0,0,36,Male, White (NH),GA,8
0,0,0,0,43,Female, White (NH),SC,11
2,0,0,0,24,Male, Uncategorized - Missing,AZ,14
0,0,0,0,49,Male, White (NH),TX,11
1,0,0,0,60,Male, 2+ Races (NH),CA,10
2,0,0,0,21,Male, Hispanic,GA,4
1,2,2,2,52,Male, White (NH),TX,8
2,2,0,2,38,Male, White (NH),MO,12
2,1,0,0,44,Male, White (NH),TN,11
1,0,0,0,54,Male, Black (NH),PA,11
2,0,0,0,49,Female, Black (NH),VA,11
1,2,2,2,35,Male, 2+ Races (NH),WI,12
2,0,0,0,47,Male, Black (NH),FL,7
2,0,0,0,49,Male, White (NH),NY,9
0,0,0,0,22,Male, Black (NH),MS,12
2,2,2,2,22,Male, White (NH),IA,6
2,0,0,0,40,Male, Black (NH),PA,16
1,0,0,0,22,Male, Black (NH),NC,10
2,0,0,0,28,Male, White (NH),WI,12
2,0,0,0,37,Male, Hispanic,TX,1
1,0,0,0,39,Female, Hispanic,TX,8
0,0,0,0,41,Male, Hispanic,PR,12
2,0,0,0,54,Female, Black (NH),IL,11
2,0,0,0,40,Male, Hispanic,MO,12
2,1,0,2,23,Male, Hispanic,CA,9
1,1,0,0,32,Female, Black (NH),SC,8
1,1,1,1,23,Male, White (NH),WA,10
2,0,0,0,37,Male, American Indian/Alaska Native (NH),SC,12
2,0,0,0,27,Female, White (NH),MO,10
2,0,0,0,34,Male, Hispanic,KS,11
2,1,0,1,23,Male, Black (NH),OH,8
2,0,0,0,40,Male, Hispanic,NY,8
0,1,0,0,41,Female, White (NH),AR,8
2,1,1,2,24,Male, Hispanic,NY,11
2,0,0,0,40,Female, Hispanic,MO,9
2,0,0,0,38,Male, White (NH),PA,9
1,0,0,0,36,Male, Black (NH),MO,11
2,0,0,0,28,Male, Hispanic,CA,12
2,0,0,0,26,Male, White (NH),MD,11
2,0,0,0,44,Male, Black (NH),MI,10
2,2,0,0,42,Female, White (NH),AR,12
1,2,0,1,45,Male, Black (NH),NY,13
2,0,0,0,52,Male, 2+ Races (NH),MO,11
1,0,0,0,46,Male, White (NH),OH,9
2,1,0,0,37,Male, Hispanic,NJ,11
1,0,0,0,49,Male, Hispanic,CA,15
2,0,0,0,39,Male, Hispanic,CO,15
2,1,0,0,55,Male, Black (NH),CA,7
2,2,1,2,32,Female, White (NH),MI,13
1,0,0,0,56,Male, American Indian/Alaska Native (NH),AK,12
2,0,0,0,51,Male, Hispanic,-1,12
2,1,0,0,42,Male, Black (NH),MO,10
2,0,0,0,37,Female, Black (NH),GA,12
1,0,0,0,50,Male, White (NH),CO,11
1,0,0,0,47,Male, White (NH),VA,12
2,0,0,0,23,Male, White (NH),TX,12
1,1,0,1,39,Male, Black (NH),FL,8
1,1,0,0,55,Male, White (NH),MS,4
1,0,0,0,52,Male, White (NH),KY,12
0,0,0,0,44,Male, 2+ Races (NH),IL,12
1,1,0,0,51,Male, Black (NH),AL,9
1,1,0,2,60,Male, Black (NH),MO,10
2,0,0,0,26,Female, White (NH),NC,12
1,0,0,0,41,Male, Black (NH),TX,13
1,1,0,2,25,Male, Black (NH),IL,14
1,1,0,2,50,Male, White (NH),PA,12
2,0,0,0,46,Male, 2+ Races (NH),MI,6
1,0,0,0,34,Male, White (NH),CA,18
2,2,2,2,60,Male, 2+ Races (NH),HI,12
0,1,0,0,39,Male, Hispanic,FL,10
1,0,0,0,58,Male, White (NH),PA,12
2,1,2,2,22,Female, White (NH),GA,7
2,0,0,0,27,Male, Black (NH),NH,10
1,1,0,1,47,Male, Black (NH),GA,11
1,0,0,0,35,Male, Black (NH),OH,8
2,1,0,0,26,Female, 2+ Races (NH),TN,11
2,0,0,0,44,Male, 2+ Races (NH),TN,9
2,0,0,0,32,Male, Black (NH),GA,9
2,0,0,0,67,Male, White (NH),FL,18
2,0,0,0,26,Female, Black (NH),MS,9
1,0,0,0,39,Female, White (NH),SC,10
0,0,0,0,57,Male, Black (NH),NC,9
0,0,0,0,43,Male, Black (NH),PA,10
2,1,1,2,28,Male, Hispanic,GA,4
2,0,0,0,53,Male, White (NH),OK,14
2,0,0,0,25,Male, Black (NH),GA,7
2,2,2,2,38,Female, White (NH),IL,6
0,0,0,0,58,Female, White (NH),AL,13
2,0,0,0,34,Male, White (NH),WI,13
2,0,0,0,34,Male, Black (NH),IL,12
0,0,0,0,58,Male, White (NH),CA,8
1,0,0,0,55,Male, Black (NH),FL,11
0,0,0,0,36,Male, White (NH),TX,12
2,0,0,0,41,Male, 2+ Races (NH),IL,11
2,0,0,0,39,Female, Hispanic,ID,10
2,0,0,0,46,Male, Black (NH),MO,10
1,0,0,0,61,Male, White (NH),FL,16
2,1,0,2,38,Male, Hispanic,FL,11
1,0,0,0,32,Male, Hispanic,AZ,14
2,2,0,2,31,Female, Hispanic,MA,99
2,1,0,2,23,Female, White (NH),GA,9
0,0,0,0,64,Male, Black (NH),FL,10
2,0,0,0,41,Male, Hispanic,MA,12
2,0,0,0,55,Male, Black (NH),NV,12
1,0,0,0,50,Male, White (NH),AK,13
1,1,0,0,33,Male, 2+ Races (NH),KY,8
2,2,0,2,40,Male, Hispanic,IL,8
2,0,0,0,20,Male, Hispanic,-1,10
1,0,0,0,26,Male, 2+ Races (NH),AZ,11
1,0,0,0,51,Male, 2+ Races (NH),PA,8
1,0,0,0,19,Male, Black (NH),VA,7
2,0,0,0,48,Male, White (NH),FL,10
2,0,0,0,34,Male, White (NH),CO,12
2,2,1,2,40,Female, White (NH),OH,8
2,0,0,0,61,Female, Black (NH),IL,8
2,1,0,0,24,Male, Hispanic,GA,9
2,2,1,2,33,Female, White (NH),WV,12
1,0,0,0,56,Male, White (NH),NV,13
2,1,2,2,25,Female, White (NH),MI,9
2,2,0,0,20,Male, 2+ Races (NH),OR,12
2,0,0,0,22,Male, Hispanic,PA,0
1,0,0,0,28,Male, White (NH),MI,12
0,1,0,0,38,Male, Black (NH),KS,12
0,0,0,0,35,Male, Hispanic,AZ,11
0,0,0,0,33,Male, White (NH),MD,12
1,0,0,0,37,Female, Hispanic,NY,10
0,0,0,0,46,Female, Asian/Native Hawaiian/Other Pacific Islander (NH),NV,14
2,0,0,0,46,Male, White (NH),CA,12
1,0,0,2,51,Male, White (NH),SC,12
2,0,0,0,28,Male, 2+ Races (NH),MI,8
2,0,0,0,34,Male, 2+ Races (NH),LA,9
0,0,0,0,42,Male, Uncategorized - Missing,CA,13
1,1,0,0,35,Male, American Indian/Alaska Native (NH),NV,10
2,0,0,0,54,Female, Black (NH),DC,18
2,0,0,0,23,Female, 2+ Races (NH),UT,11
2,0,0,0,48,Male, Black (NH),NC,12
1,2,0,0,24,Male, Black (NH),TX,11
2,0,0,0,45,Female, 2+ Races (NH),OH,13
2,0,0,0,27,Male, White (NH),WA,8
2,0,0,0,45,Male, Black (NH),MI,13
2,2,0,2,30,Male, White (NH),WA,9
1,0,0,0,27,Male, White (NH),MA,9
1,0,0,0,38,Female, Hispanic,AZ,14
2,0,0,0,56,Male, Hispanic,CA,9
